[https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9613797/],1
[https://c19hc.nshealth.ca/self-report/],1
[https://www.msn.com/en-gb/news/newslondon/vaccine-sceptics-gather-at-the-carlton-club-traditional-home-of-the-tory-party/ar-AA17I2Wi?ocid=BingNews&cvid=311def992fd24fdeb8f77441c1fe9dc4],1
[https://www.livemint.com/money/personal-finance/bored-of-working-from-home-how-about-working-from-spain-or-portugal-11676892414939.html],1
[https://karirpurwokerto.id/lowongan-pt-bina-artha-ventura/],1
[https://www.washingtonpost.com/wellness/2023/01/26/smell-loss-covid-bionic-nose-brain/],1
[https://buff.ly/3lDHFw7],1
[https://ift.tt/qG35FRB],1
[https://ecs.page.link/3b2D2],1
[https://bit.ly/3IC1oVZ],1
[https://www.google.it/amp/s/www.voceapuana.com/attualita/2023/02/20/danni-vaccino-covid-invisibili-a-massa-fa-tutto-esaurito-ci-siamo-fidati-dello-stato-poi-abbandonati/64169/amp/],1
[https://www.abc.net.au/news/2023-02-20/long-covid-inquiry-definition-post-infection-symptoms/101998590],2
[https://it.m.wikipedia.org/wiki/Moltiplicatore_keynesiano],1
[https://magazine.nexus.fr/n144/],2
[https://open.substack.com/pub/davidzweig/p/the-remarkable-connection-between],1
[https://www.google.com/amp/s/www.telemadrid.es/coronavirus-covid-19/Madrid-region-europea-exceso-mortalidad-0-2386261363--20211012064702.amp.html],1
[https://www.wionews.com/world/to-promote-covid-shot-propaganda-biden-administration-paid-1-billion-to-media-says-report-460873],3
[https://twitter.com/nhlblackhawks/status/1627397617448546305],2
[https://auf1.tv/berlin-mitte-auf1/bestatter-schlagen-alarm-covid-genspritze-grund-fuer-uebersterblichkeit],3
[https://twitter.com/weaponizednews/status/1627542217480081408],1
[http://dlvr.it/Sjj77z],1
[https://rumble.com/vwvq3m-dr.-ryan-cole-covid-19-vaccines-causing-an-alarming-uptick-in-cancers.html],1
[https://www1.folha.uol.com.br/cotidiano/2023/02/a-historia-do-marcante-carnaval-de-1919-o-primeiro-apos-a-pandemia-da-gripe-espanhola.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw],1
[https://buff.ly/4192RKH],3
[https://medicine.wustl.edu/news/long-covid-19-poses-risks-to-vaccinated-people-too/],1
[https://www.merkur.de/welt/corona-impfstoff-astrazeneca-schweden-stopp-nebenwirkung-impfung-fieber-haeufung-90204581.html],1
[https://www.alinea.id/s/b2hLX9K8y],1
[https://hindi.dynamitenews.com/story/it-is-not-right-to-withhold-the-decision-on-compensation-to-the-relatives-of-the-constable-who-died-in-covid-delhi-hc],1
[https://twitter.com/avoice4ma6/status/1627681838956158978],1
[https://www.degruyter.com/document/doi/10.1515/cclm-2022-0787/html],1
[https://twitter.com/clif_high/status/1627680572259835905],1
[http://www.amazon.com/gp/product/1735100005],1
[http://NaturalNews.com],4
[https://www.wsj.com/articles/the-high-cost-of-disparaging-natural-immunity-to-covid-vaccine-mandates-protests-fire-rehire-employment-11643214336?st=k6osoj66ot96nrk],1
[https://youtu.be/GER-j6mTs0U],1
[https://pubmed.ncbi.nlm.nih.gov/34664804/],1
[https://www.momarandu.com/notix/noticia/37060_inicia-un-nuevo-cronograma-de-vacunas-contra-covid-19-y-gripe.htm],1
